respondent,date,province,school,id,gender,grade,field_study,understanding_q1,understanding_q2,understanding_q3,understanding_q4,understanding_q5,understanding_q6,understanding_q7,understanding_q8,understanding_q9,relationship_q10,relationship_q11,relationship_q12,relationship_q13,relationship_q14,relationship_q15,relationship_q16,relationship_q17,relationship_q18,relationship_q19,relationship_q20,relationship_q21,hots_q22,hots_q23,hots_q24,hots_q25,hots_q26,hots_q27,hots_q28,hots_q29,hots_q30,hots_q31,education_q1,education_q2,education_q3,education_q4,education_q5,education_q6,education_q7,education_q8,education_q9,education_q10,education_q11,education_q12,education_q13,education_q14,education_q15,education_q16,entrepreneurship_q1,entrepreneurship_q2,entrepreneurship_q3,entrepreneurship_q4,entrepreneurship_q5,entrepreneurship_q6,entrepreneurship_q7,entrepreneurship_q8,entrepreneurship_q9,entrepreneurship_q10,entrepreneurship_q11,entrepreneurship_q12,entrepreneurship_q13,entrepreneurship_q14,entrepreneurship_q15,employability_q1,employability_q2,employability_q3,employability_q4,employability_q5,employability_q6,employability_q7,employability_q8,employability_q9,employability_q10,employability_q11,employability_q12,mindset_q1,mindset_q2,mindset_q3,mindset_q4,mindset_q5,mindset_q6,mindset_q7,mindset_q8,mindset_q9,mindset_q10,mindset_q11,mindset_q12,mindset_q13,mindset_q14,mindset_q15,mindset_q16,mindset_q17,mindset_q18,mindset_q19,mindset_q20,mindset_q21
,9/3/2023,SMKN 1 PASURUAN,,9784,,13,KIMIA ANALISIS,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,1,4,4,4,4,4,4,4,4,3,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
,9/3/2023,SMKN 1 PASURUAN ,,9363,,Alumni,Akuntansi ,4,4,2,3,4,3,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3
,9/3/2023,SMKN 1 PASURUAN,,9669,,Alumni,REKAYASA PERANGKAT LUNAK,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
,9/3/2023,SMKN 1 PASURUAN ,,9685,,Alumni,Rekayasa perangkat lunak ,3,3,3,4,3,2,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,2,4,3,1,3,3,4,3,3,2,4,3,2,4,3,4,2,3,3,3,3,4,3,3,3,3,2,4,4,4,3,4,4,4,3,3,4,3,3,3,3,2,4,2,3,3,4,3,4,4,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3
,9/3/2023,SMKN 1 PASURUAN,,9520,,Alumni,MULTIMEDIA ,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,4,2,3,3,3,2,3,3,4,4,2,3,3,2,3,3,3,2,3,3,2,4,3,3,3,4,3,3,2,3,4,2,3,3,2,2,3,3,3,4,4,2,3,3,2,3,4,4,3,3,3,3,3,3,4,3,3,3,3
,9/3/2023,SMKN 1 PASURUAN ,,9492,,Alumni,Multimedia ,3,4,3,3,2,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,4,3,4,3,3,3,3,4,2,3,2,3,3,2,3,4,4,3,3,2,2,3,3,3,3,4,3,3,3,4,4,4,3,2,3,3,3,2,4,4,4,4,4,3,3,3,4,3,3,4,4,3,2,3,4,3,2,3,3
,9/3/2023,SMKN 1 PASURUAN,,9647,,Alumni,Teknik komputer jaringan ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,9/4/2023,SMKN 1 PASURUAN ,,9353,,Alumni,Akuntansi,3,3,3,3,3,2,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,3,3,3,3,3,2,3,3,3,3,3,4,3,2,4,3,3,3,3,3,2,3,2,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3
,9/2/2023,SMKN 1 PASURUAN,,9816,,13,Kimia analis,4,3,3,3,3,3,4,3,4,4,3,3,4,3,4,3,3,3,2,3,4,3,3,2,3,3,2,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,4,3,2,3,3,3,3,3,3,2,4,4,4,3,4,4,3,3,3,4,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4,3,3,3,3
,9/4/2023,SMKN 1 PASURUAN ,,9544,,Alumni,Multimedia ,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,2,4,4,4,4,4,4,4,3,2,4,3,4,2,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,9/4/2023,SMKN 1 PASURUAN,,9509,,Alumni,MULTIMEDIA,4,4,4,4,3,3,4,3,4,4,2,3,2,4,3,4,3,3,3,3,3,3,2,3,3,3,3,4,4,4,2,4,4,1,4,4,4,3,4,3,4,2,1,4,2,3,2,4,4,3,4,4,3,3,3,2,2,4,4,4,4,4,4,4,3,3,4,3,4,4,3,3,4,2,3,4,4,3,4,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,3
,9/4/2023,SMKN 1 PASURUAN,,9719,,Alumni,Kimia industri,4,4,3,3,3,2,3,4,4,4,3,3,4,4,3,4,3,3,3,3,3,3,3,4,3,3,4,3,4,4,3,3,3,1,3,4,4,3,4,3,4,3,3,3,4,4,2,4,3,3,4,4,3,3,3,3,2,3,3,4,3,4,4,3,3,4,4,3,4,3,3,4,4,2,3,4,4,3,4,4,3,4,3,4,3,4,4,3,3,4,4,4,3,4,4
,9/4/2023,SMKN 1 PASURUAN ,,9526,,Alumni,MULTIMEDIA,4,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,9/4/2023,SMKN 1 PASURUAN,,9486,,Alumni,MULTIMEDIA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,9/5/2023,SMKN 1 PASURUAN ,,9780,,13,KIMIA ANALISIS,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,3,3,4,4,4,3,4,4,1,2,3,4,3,4,3,3,3,4,4,3,4,4,4,4,2,3,4,3,3,4,3,2,4,4,4,4,4,4,4,2,4,4,3,4,2,2,3,4,2,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,2,4,4
,9/5/2023,SMKN 1 PASURUAN,,9358,,Alumni,Akuntansi dan keuangan lembaga ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,1,4,4,4,1,4,4,1,4,4,1,4,4,1,1,4,4,1,4,4,4,1,4,4,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,9/5/2023,SMKN 1 PASURUAN ,,9752,,Alumni,Otomatisasi tata kelola perkantoran,4,4,4,4,4,2,4,3,4,4,4,4,3,4,4,4,3,4,3,4,4,2,3,4,3,4,4,4,4,4,4,4,4,2,2,4,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,4,3,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
,9/6/2023,SMKN 1 PASURUAN,,9788,,13,KIMIA ANALISIS,4,4,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,2,4,4,4,4,4,4,1,4,4,3,4,4,1,3,4,4,3,4,2,4,3,4,4,4,3,4,4,3,4,4,4,4,4,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,9/7/2023,SMKN 1 PASURUAN ,,9644,,Alumni,Teknik Komputer dan Jaringan ,4,4,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,4,3,4,4,4,3,4,4,1,4,4,1,4,4,1,1,4,3,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,3,4,4,1,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4
,9/7/2023,SMKN 1 PASURUAN,,9651,,Alumni,Teknik Komputer dan Jaringan,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,3,3,3,3
,9/7/2023,SMKN 1 PASURUAN ,,9625,,Alumni,TEKNIK KOMPUTER dan JARINGAN,3,3,3,3,3,2,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,3,2,3,2,3,3,2,3,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4
,9/7/2023,SMKN 1 PASURUAN,,9653,,Alumni,Teknik Komputer Jaringan ,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,4,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3
,9/8/2023,SMKN 1 PASURUAN ,,9627,,Alumni,TEKNIK KOMPUTER JARINGAN,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,9/8/2023,SMKN 1 PASURUAN,,9263,,11,TEKNIK KIMIA INDUSTRY,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,3,4,4,4,3,3,4,1,4,4,3,4,4,4,4,3,3,3,4,4,4,3,4,3,4,3,4,4,4,4,3,4,3,4,2,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4
,9/8/2023,SMKN 1 PASURUAN ,,9260,,11,TEKNIK KIMIA INDUSTRI ,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,9/8/2023,SMKN 1 PASURUAN,,9273,,11,Kimia Analisis ,3,4,3,3,2,3,4,4,4,4,3,4,4,3,4,4,4,3,3,4,3,3,3,3,4,4,3,4,3,3,2,3,3,2,3,4,4,3,3,1,3,4,2,4,4,4,2,3,3,3,4,4,4,3,3,3,2,4,3,3,3,4,3,3,3,4,4,3,3,3,2,3,3,4,4,4,3,3,3,3,2,3,3,3,4,4,4,4,3,3,3,3,3,3,3
,9/8/2023,SMKN 1 PASURUAN ,,9297,,11,Kimia Analisis,4,4,3,3,3,3,3,2,3,3,4,3,4,4,4,4,3,3,4,3,3,1,3,4,3,3,3,4,3,3,3,3,3,2,3,4,4,3,4,3,4,2,3,3,3,4,1,3,3,3,4,4,3,3,4,3,3,3,4,3,2,4,3,3,3,4,4,3,3,3,2,3,4,4,3,4,4,3,3,3,3,3,4,4,3,4,4,3,4,3,4,3,3,3,3
,9/9/2023,SMKN 1 PASURUAN,,9415,,11,TEKNIK KOMPUTER JARINGAN,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,9/9/2023,SMKN 1 PASURUAN ,,9275,,11,Kimia Analisis,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,9/9/2023,SMKN 1 PASURUAN,,9256,,11,TEKNIK KIMIA INDUSTRI,4,4,3,3,2,4,4,2,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,4,2,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,2,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4
,9/9/2023,SMKN 1 PASURUAN ,,9258,,11,TEKNIK KIMIA INDUSTRI ,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,4,3,3,3,4,3,2,3,3,3,3,3,3,2,4,4,2,4,4,3,4,3,3,3,4,4,3,3,3,4,4,3,3,3
,9/9/2023,SMKN 1 PASURUAN,,9270,,11,KIMIA ANALISIS ,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,9/9/2023,SMKN 1 PASURUAN ,,9424,,11,Teknik komputer dan jaringan,4,4,4,3,4,2,3,3,4,4,4,4,3,4,4,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,2,3,3,4,2,4,2,4,3,3,4,4,4,2,4,4,3,3,4,2,2,3,3,2,4,4,4,3,4,4,4,3,3,4,2,4,4,3,3,4,2,2,3,4,2,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,3
,9/10/2023,SMKN 1 PASURUAN,,9251,,11,TEKNIK KIMIA INDUSTRI,4,4,4,4,3,3,4,2,4,3,2,3,3,4,3,4,3,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,3,1,4,4,4,3,4,4,4,4,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,1,4,4,4,4,4,1,4,4,4,4,3,4,4,4,4,4,4,4,4,3
,9/10/2023,SMKN 1 PASURUAN ,,9264,,11,Teknik kimia industri ,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,4,4,3,2,3,3,3,3,3,2,3,3,3,2,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
,9/10/2023,SMKN 1 PASURUAN,,9255,,11,Kimia industri,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
,9/10/2023,SMKN 1 PASURUAN ,,9839,,11,Kimia analisis,3,3,2,3,2,2,4,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,4,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3
,9/11/2023,SMKN 1 PASURUAN,,9688,,Alumni,REKAYASA PERANGKAT LUNAK ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,9/12/2023,SMKN 1 PASURUAN ,,9252,,11,TEKNIK KIMIA INDUSTRI,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,9/12/2023,SMKN 1 PASURUAN,,9677,,Alumni,Rekayasa Perangkat Lunak ,3,3,3,3,3,2,3,2,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,4,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,4,4,3,3,3,3,3,4,3,2,4,3,4,3,3,4,4,4,4,4,4,3,3,3,3,4,3,4,3
,9/12/2023,SMKN 1 PASURUAN ,,27502,,Alumni,MULTIMEDIA ,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,3,4,3,4,2,3,3,4,4,1,4,4,3,4,4,3,3,4,4,1,4,4,4,3,4,4,4,3,4,4,3,4,4,3,3,4,3,3,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4
,9/18/2023,SMKN 1 PASURUAN,,9508,,Alumni,Multimedia ,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
,9/1/2023,SMKN 1 GRATI,,19514,,Alumni,Kimia Industri ,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,3,4,3,4,3,4,1,4,3,3,3,4,4,3,4,3,4,3,1,3,4,4,3,4,3,4,4,3,4,4,4,1,4,4,3,4,4,3,3,3,3,2,4,4,4,4,4,4,3,3,4,4,3,4,4,3,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3
,9/1/2023,SMKN 1 GRATI,,20077,,Alumni,Akutansi ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,2,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,9/1/2023,SMKN 1 GRATI,,20094,,Alumni,AKUNTANSI ,4,3,4,3,3,3,4,3,4,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,4,3,4,3,4,4,2,4,3,4,3,3,3,3,3,4,3,2,3,3,1,4,4,3,3,4,3,3,3,4,4,3,4,3,3,3,4,2,3,3,4,3,4,4,2,3,3,4,3,3,3,4,3,3,4,4,3,4,4
,9/1/2023,SMKN 1 GRATI,,20084,,Alumni,Akuntansi dan Keuangan Lembaga ,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,4,1,3,3,3,3,3,3,4,4,4,4,3,4,3,4,4,3,3,4,3,3,3,3,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,3,4,2,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4
,9/1/2023,SMKN 1 GRATI,,20091,,Alumni,Akuntansi dan keuangan lembaga ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
,9/1/2023,SMKN 1 GRATI,,19515,,Alumni,Kimia industri,4,4,4,4,3,3,3,4,3,4,3,4,3,4,3,3,4,4,3,3,3,2,3,3,3,3,4,4,4,4,3,3,4,2,3,3,4,4,4,4,4,4,3,4,4,3,4,3,3,3,3,4,3,4,4,3,4,4,3,3,4,4,3,4,3,4,4,4,3,4,4,3,4,3,4,3,3,3,4,3,4,4,3,3,4,4,3,3,4,4,3,3,4,3,4
,9/1/2023,SMKN 1 GRATI,,20033,,Alumni,Agribisnis Ternak Unggas ,3,3,4,4,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,4,4,1,3,4,4,3,4,3,4,3,4,4,4,4,3,4,4,3,4,4,3,3,4,3,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,3,4,2,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
,9/1/2023,SMKN 1 GRATI,,20009,,Alumni,Agribisnis Ternak Unggas,3,4,3,3,3,2,4,3,4,4,3,4,3,4,4,4,3,3,3,4,4,3,4,4,4,3,4,4,4,4,3,3,3,2,2,3,4,3,4,4,4,4,4,4,3,4,2,4,4,2,4,4,1,4,1,2,1,4,4,4,3,4,4,4,2,4,4,3,4,4,4,2,3,2,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4
,9/1/2023,SMKN 1 GRATI,,29342,,Alumni,AGRIBISNIS TERNAK UNGGAS ,4,4,3,4,3,2,3,3,4,4,3,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,4,3,4,1,1,3,4,2,4,3,4,4,4,3,4,4,2,4,4,2,3,4,1,1,4,4,2,4,4,4,3,4,4,4,1,2,3,2,4,4,1,3,4,3,2,3,4,3,4,4,4,4,3,3,2,4,4,4,4,4,4,4,4,4,3
,9/1/2023,SMKN 1 GRATI,,19506,,Alumni,KIMIA INDUSTRI ,3,4,3,3,3,2,4,3,3,4,4,3,4,4,3,4,3,4,4,3,3,3,3,4,4,3,3,3,3,3,2,4,3,3,3,4,4,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,2,3,3,2,2,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,3,1,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4
,9/1/2023,SMKN 1 GRATI,,19505,,Alumni,TEKNIK KIMIA INDUSTRI ,4,4,4,4,3,2,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,3,4,3,4,4,4,3,4,4,3,4,4,2,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,1,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,9/1/2023,SMKN 1 GRATI,,20082,,Alumni,AKUNTANSI dan KEUANGAN LEMBAGA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,9/1/2023,SMKN 1 GRATI,,20032,,Alumni,Agribisnis ternak unggas,3,3,3,3,3,2,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,4,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3
,9/1/2023,SMKN 1 GRATI,,19509,,Alumni,Kimia industri ,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,1,4,3,1,1,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,3,3,1,3,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,4
